num,date,HNA00AA001AXQ01Value,HNA00AA001BXQ01Value,HNA00AA002AXQ01Value,HNA00AA002BXQ01Value
4143,2016-3-29 18:30:00,100,100,80,80
4144,2016-3-29 18:40:00,80,80,100,100
4145,2016-3-29 18:50:00,80,80,100,100
4146,2016-3-29 19:00:00,80,80,100,100
4147,2016-3-29 19:10:00,80,80,100,100
4148,2016-3-29 19:20:00,80,80,100,100
4149,2016-3-29 19:30:00,80,80,100,100
4150,2016-3-29 19:40:00,80,80,100,100
4151,2016-3-29 19:50:00,80,80,100,100
4152,2016-3-29 20:00:00,80,80,100,100
4153,2016-3-29 20:10:00,80,80,100,100
4154,2016-3-29 20:20:00,80,80,100,100
4155,2016-3-29 20:30:00,80,80,100,100
4156,2016-3-29 20:40:00,80,80,100,100
4157,2016-3-29 20:50:00,80,80,100,100
4158,2016-3-29 21:00:00,80,80,100,100
4159,2016-3-29 21:10:00,80,80,100,100
4160,2016-3-29 21:20:00,80,80,100,100
4161,2016-3-29 21:30:00,100,100,80,80
4162,2016-3-29 21:40:00,100,100,75,75
4163,2016-3-29 21:50:00,100,100,75,75
4164,2016-3-29 22:00:00,100,100,75,75
4165,2016-3-29 22:10:00,100,100,75,75
4166,2016-3-29 22:20:00,100,100,75,75
4167,2016-3-29 22:30:00,100,100,75,75
4168,2016-3-29 22:40:00,100,100,75,75
4169,2016-3-29 22:50:00,100,100,75,75
4170,2016-3-29 23:00:00,100,100,75,75
4171,2016-3-29 23:10:00,100,100,75,75
4172,2016-3-29 23:20:00,100,100,75,75
4173,2016-3-29 23:30:00,92,92,84,84
4174,2016-3-29 23:40:00,92,92,84,84
4175,2016-3-29 23:50:00,92,92,84,84
4176,2016-3-30 00:00:00,88,88,88,88
4177,2016-3-30 00:10:00,88,88,88,88
4178,2016-3-30 00:20:00,88,88,88,88
4179,2016-3-30 00:30:00,88,88,88,88
4180,2016-3-30 00:40:00,88,88,88,88
4181,2016-3-30 00:50:00,88,88,88,88
4182,2016-3-30 01:00:00,88,88,88,88
4183,2016-3-30 01:10:00,88,88,88,88
4184,2016-3-30 01:20:00,88,88,88,88
4185,2016-3-30 01:30:00,88,88,88,88
4186,2016-3-30 01:40:00,88,88,88,88
4187,2016-3-30 01:50:00,88,88,88,88
4188,2016-3-30 02:00:00,88,88,88,88
4189,2016-3-30 02:10:00,88,88,88,88
4190,2016-3-30 02:20:00,88,88,88,88
4191,2016-3-30 02:30:00,88,88,88,88
4192,2016-3-30 02:40:00,88,88,88,88
4193,2016-3-30 02:50:00,88,88,100,100
4194,2016-3-30 03:00:00,88,88,100,100
4195,2016-3-30 03:10:00,88,88,100,100
4196,2016-3-30 03:20:00,88,88,100,100
4197,2016-3-30 03:30:00,88,88,100,100
4198,2016-3-30 03:40:00,88,88,100,100
4199,2016-3-30 03:50:00,88,88,100,100
4200,2016-3-30 04:00:00,88,88,100,100
4201,2016-3-30 04:10:00,88,88,100,100
4202,2016-3-30 04:20:00,88,88,100,100
4203,2016-3-30 04:30:00,88,88,100,100
4204,2016-3-30 04:40:00,88,88,100,100
4205,2016-3-30 04:50:00,88,88,100,100
4206,2016-3-30 05:00:00,88,88,100,100
4207,2016-3-30 05:10:00,88,88,100,100
4208,2016-3-30 05:20:00,88,88,100,100
4209,2016-3-30 05:30:00,88,88,100,100
4210,2016-3-30 05:40:00,88,88,100,100
4211,2016-3-30 05:50:00,88,88,100,100
4212,2016-3-30 06:00:00,88,88,100,100
4213,2016-3-30 06:10:00,100,100,80,80
4214,2016-3-30 06:20:00,100,100,80,80
4215,2016-3-30 06:30:00,100,100,80,80
4216,2016-3-30 06:40:00,100,100,80,80
4217,2016-3-30 06:50:00,100,100,80,80
4218,2016-3-30 07:00:00,100,100,80,80
4219,2016-3-30 07:10:00,100,100,80,80
4220,2016-3-30 07:20:00,100,100,80,80
4221,2016-3-30 07:30:00,100,100,80,80
4222,2016-3-30 07:40:00,100,100,80,80
4223,2016-3-30 07:50:00,100,100,80,80
4224,2016-3-30 08:00:00,100,100,80,80
4225,2016-3-30 08:10:00,100,100,80,80
4226,2016-3-30 08:20:00,100,100,80,80
4227,2016-3-30 08:30:00,100,100,80,80
4228,2016-3-30 08:40:00,100,100,80,80
4229,2016-3-30 08:50:00,100,100,60,60
4230,2016-3-30 09:00:00,100,100,84,84
4231,2016-3-30 09:10:00,100,100,64,64
4232,2016-3-30 09:20:00,100,100,64,64
4233,2016-3-30 09:30:00,100,100,64,64
4234,2016-3-30 09:40:00,100,100,64,64
4235,2016-3-30 09:50:00,100,100,64,64
4236,2016-3-30 10:00:00,100,100,64,64
4237,2016-3-30 10:10:00,100,100,64,64
4238,2016-3-30 10:20:00,100,100,64,64
4239,2016-3-30 10:30:00,100,100,64,64
4240,2016-3-30 10:40:00,100,100,64,64
4241,2016-3-30 10:50:00,100,100,64,64
4242,2016-3-30 11:00:00,100,100,60,60
4243,2016-3-30 11:10:00,100,100,64,64
4244,2016-3-30 11:20:00,100,100,88,88
4245,2016-3-30 11:30:00,100,100,68,68
4246,2016-3-30 11:40:00,100,100,68,68
4247,2016-3-30 11:50:00,100,100,68,68
4248,2016-3-30 12:00:00,100,100,80,80
4249,2016-3-30 12:10:00,100,100,80,80
4250,2016-3-30 12:20:00,72,72,100,100
4251,2016-3-30 12:30:00,100,100,80,80
4252,2016-3-30 12:40:00,100,100,80,80
4253,2016-3-30 12:50:00,80,80,100,100
4254,2016-3-30 13:00:00,80,80,100,100
4255,2016-3-30 13:10:00,100,100,72,72
4256,2016-3-30 13:20:00,100,100,72,72
4257,2016-3-30 13:30:00,100,100,72,72
4258,2016-3-30 13:40:00,100,100,72,72
4259,2016-3-30 13:50:00,100,100,72,72
4260,2016-3-30 14:00:00,100,100,60,60
4261,2016-3-30 14:10:00,100,100,60,60
4262,2016-3-30 14:20:00,100,100,76,76
4263,2016-3-30 14:30:00,100,100,76,76
4264,2016-3-30 14:40:00,100,100,76,76
4265,2016-3-30 14:50:00,100,100,76,76
4266,2016-3-30 15:00:00,100,100,76,76
4267,2016-3-30 15:10:00,100,100,76,76
4268,2016-3-30 15:20:00,100,100,76,76
4269,2016-3-30 15:30:00,100,100,76,76
4270,2016-3-30 15:40:00,100,100,76,76
4271,2016-3-30 15:50:00,100,100,76,76
4272,2016-3-30 16:00:00,100,100,76,76
4273,2016-3-30 16:10:00,100,100,76,76
4274,2016-3-30 16:20:00,100,100,76,76
4275,2016-3-30 16:30:00,100,100,76,76
4276,2016-3-30 16:40:00,100,100,76,76
4277,2016-3-30 16:50:00,100,100,76,76
4278,2016-3-30 17:00:00,100,100,76,76
4279,2016-3-30 17:10:00,100,100,76,76
4280,2016-3-30 17:20:00,100,100,76,76
4281,2016-3-30 17:30:00,100,100,76,76
4282,2016-3-30 17:40:00,100,100,76,76
4283,2016-3-30 17:50:00,100,100,76,76
4284,2016-3-30 18:00:00,100,100,76,76
4285,2016-3-30 18:10:00,100,100,76,76
4286,2016-3-30 18:20:00,100,100,76,76
4287,2016-3-30 18:30:00,100,100,76,76
4288,2016-3-30 18:40:00,100,100,76,76
4289,2016-3-30 18:50:00,100,100,76,76
4290,2016-3-30 19:00:00,100,100,76,76
4291,2016-3-30 19:10:00,100,100,76,76
4292,2016-3-30 19:20:00,100,100,76,76
4293,2016-3-30 19:30:00,100,100,76,76
4294,2016-3-30 19:40:00,100,100,76,76
4295,2016-3-30 19:50:00,100,100,76,76
4296,2016-3-30 20:00:00,100,100,76,76
4297,2016-3-30 20:10:00,100,100,76,76
4298,2016-3-30 20:20:00,100,100,76,76
4299,2016-3-30 20:30:00,100,100,76,76
4300,2016-3-30 20:40:00,100,100,76,76
4301,2016-3-30 20:50:00,100,100,76,76
4302,2016-3-30 21:00:00,100,100,76,76
4303,2016-3-30 21:10:00,100,100,76,76
4304,2016-3-30 21:20:00,80,80,100,100
4305,2016-3-30 21:30:00,70,70,100,100
4306,2016-3-30 21:40:00,70,70,100,100
4307,2016-3-30 21:50:00,70,70,100,100
4308,2016-3-30 22:00:00,70,70,100,100
4309,2016-3-30 22:10:00,70,70,100,100
4310,2016-3-30 22:20:00,70,70,100,100
4311,2016-3-30 22:30:00,70,70,100,100
4312,2016-3-30 22:40:00,70,70,100,100
4313,2016-3-30 22:50:00,70,70,100,100
4314,2016-3-30 23:00:00,70,70,100,100
4315,2016-3-30 23:10:00,70,70,100,100
4316,2016-3-30 23:20:00,70,70,100,100
4317,2016-3-30 23:30:00,70,70,100,100
4318,2016-3-30 23:40:00,62,66,100,100
4319,2016-3-30 23:50:00,62,66,100,100
4320,2016-3-31 00:00:00,62,66,100,100
4321,2016-3-31 00:10:00,62,66,100,100
4322,2016-3-31 00:20:00,62,66,100,100
4323,2016-3-31 00:30:00,62,66,100,100
4324,2016-3-31 00:40:00,62,66,100,100
4325,2016-3-31 00:50:00,62,66,100,100
4326,2016-3-31 01:00:00,62,66,100,100
4327,2016-3-31 01:10:00,62,66,100,100
4328,2016-3-31 01:20:00,62,66,100,100
4329,2016-3-31 01:30:00,62,66,100,100
4330,2016-3-31 01:40:00,62,66,100,100
4331,2016-3-31 01:50:00,62,66,100,100
4332,2016-3-31 02:00:00,62,66,100,100
4333,2016-3-31 02:10:00,62,66,100,100
4334,2016-3-31 02:20:00,62,66,100,100
4335,2016-3-31 02:30:00,62,66,100,100
4336,2016-3-31 02:40:00,62,66,100,100
4337,2016-3-31 02:50:00,62,66,100,100
4338,2016-3-31 03:00:00,62,66,100,100
4339,2016-3-31 03:10:00,62,66,100,100
4340,2016-3-31 03:20:00,62,66,100,100
4341,2016-3-31 03:30:00,62,66,100,100
4342,2016-3-31 03:40:00,62,66,100,100
4343,2016-3-31 03:50:00,62,66,100,100
4344,2016-3-31 04:00:00,62,66,100,100
4345,2016-3-31 04:10:00,62,66,100,100
4346,2016-3-31 04:20:00,62,66,100,100
4347,2016-3-31 04:30:00,62,66,100,100
4348,2016-3-31 04:40:00,62,66,100,100
4349,2016-3-31 04:50:00,62,66,100,100
4350,2016-3-31 05:00:00,62,66,100,100
4351,2016-3-31 05:10:00,62,66,100,100
4352,2016-3-31 05:20:00,62,66,100,100
4353,2016-3-31 05:30:00,62,66,100,100
4354,2016-3-31 05:40:00,100,100,73,73
4355,2016-3-31 05:50:00,100,100,93,93
4356,2016-3-31 06:00:00,100,100,77,77
4357,2016-3-31 06:10:00,80,80,100,100
4358,2016-3-31 06:20:00,80,80,100,100
4359,2016-3-31 06:30:00,80,80,100,100
4360,2016-3-31 06:40:00,80,80,100,100
4361,2016-3-31 06:50:00,100,100,100,100
4362,2016-3-31 07:00:00,100,100,100,100
4363,2016-3-31 07:10:00,100,100,100,100
4364,2016-3-31 07:20:00,100,100,100,100
4365,2016-3-31 07:30:00,100,100,100,100
4366,2016-3-31 07:40:00,100,100,68,68
4367,2016-3-31 07:50:00,100,100,100,100
4368,2016-3-31 08:00:00,100,100,100,100
4369,2016-3-31 08:10:00,100,100,90,90
4370,2016-3-31 08:20:00,100,100,85,85
4371,2016-3-31 08:30:00,100,100,85,85
4372,2016-3-31 08:40:00,100,100,85,85
4373,2016-3-31 08:50:00,100,100,85,85
4374,2016-3-31 09:00:00,100,100,75,75
4375,2016-3-31 09:10:00,100,100,75,75
4376,2016-3-31 09:20:00,100,100,67,67
4377,2016-3-31 09:30:00,100,100,67,66
4378,2016-3-31 09:40:00,100,100,67,66
4379,2016-3-31 09:50:00,100,100,65,65
4380,2016-3-31 10:00:00,100,100,62,62
4381,2016-3-31 10:10:00,100,100,62,62
4382,2016-3-31 10:20:00,100,100,62,62
4383,2016-3-31 10:30:00,100,100,64,64
4384,2016-3-31 10:40:00,100,100,64,64
4385,2016-3-31 10:50:00,100,100,64,64
4386,2016-3-31 11:00:00,100,100,64,64
4387,2016-3-31 11:10:00,100,100,64,64
4388,2016-3-31 11:20:00,100,100,64,64
4389,2016-3-31 11:30:00,100,100,64,64
4390,2016-3-31 11:40:00,100,100,64,64
4391,2016-3-31 11:50:00,100,100,64,64
4392,2016-3-31 12:00:00,100,100,66,66
4393,2016-3-31 12:10:00,100,100,70,70
4394,2016-3-31 12:20:00,100,100,70,70
4395,2016-3-31 12:30:00,100,100,70,70
4396,2016-3-31 12:40:00,100,100,70,70
4397,2016-3-31 12:50:00,100,100,70,70
4398,2016-3-31 13:00:00,100,100,70,70
4399,2016-3-31 13:10:00,100,100,70,70
4400,2016-3-31 13:20:00,100,100,70,70
4401,2016-3-31 13:30:00,100,100,70,70
4402,2016-3-31 13:40:00,100,100,70,70
4403,2016-3-31 13:50:00,100,100,70,70
4404,2016-3-31 14:00:00,100,100,70,70
4405,2016-3-31 14:10:00,100,100,70,70
4406,2016-3-31 14:20:00,100,100,70,70
4407,2016-3-31 14:30:00,100,100,70,70
4408,2016-3-31 14:40:00,100,100,70,70
4409,2016-3-31 14:50:00,100,100,70,70
4410,2016-3-31 15:00:00,100,100,70,70
4411,2016-3-31 15:10:00,100,100,70,70
4412,2016-3-31 15:20:00,100,100,70,70
4413,2016-3-31 15:30:00,100,100,70,70
4414,2016-3-31 15:40:00,100,100,70,70
4415,2016-3-31 15:50:00,100,100,70,70
4416,2016-3-31 16:00:00,100,100,70,70
4417,2016-3-31 16:10:00,100,100,70,70
4418,2016-3-31 16:20:00,100,100,82,82
4419,2016-3-31 16:30:00,100,100,70,70
4420,2016-3-31 16:40:00,100,100,70,70
4421,2016-3-31 16:50:00,100,100,70,70
4422,2016-3-31 17:00:00,100,100,70,70
4423,2016-3-31 17:10:00,100,100,70,70
4424,2016-3-31 17:20:00,100,100,70,70
4425,2016-3-31 17:30:00,100,100,70,70
4426,2016-3-31 17:40:00,100,100,70,70
4427,2016-3-31 17:50:00,100,100,70,70
4428,2016-3-31 18:00:00,100,100,70,70
4429,2016-3-31 18:10:00,100,100,70,70
4430,2016-3-31 18:20:00,100,100,70,70
4431,2016-3-31 18:30:00,100,100,70,70
4432,2016-3-31 18:40:00,100,100,70,70
4433,2016-3-31 18:50:00,100,100,70,70
4434,2016-3-31 19:00:00,100,100,70,70
4435,2016-3-31 19:10:00,100,100,70,70
4436,2016-3-31 19:20:00,100,100,70,70
4437,2016-3-31 19:30:00,100,100,70,70
4438,2016-3-31 19:40:00,100,100,70,70
4439,2016-3-31 19:50:00,100,100,70,70
4440,2016-3-31 20:00:00,100,100,70,70
4441,2016-3-31 20:10:00,100,100,70,70
4442,2016-3-31 20:20:00,100,100,70,70
4443,2016-3-31 20:30:00,100,100,70,70
4444,2016-3-31 20:40:00,100,100,70,70
4445,2016-3-31 20:50:00,100,100,70,70
4446,2016-3-31 21:00:00,100,100,70,70
4447,2016-3-31 21:10:00,100,100,70,70
4448,2016-3-31 21:20:00,100,100,70,70
4449,2016-3-31 21:30:00,100,100,61,61
4450,2016-3-31 21:40:00,100,100,65,65
4451,2016-3-31 21:50:00,100,100,65,65
4452,2016-3-31 22:00:00,100,100,65,65
4453,2016-3-31 22:10:00,100,100,65,65
4454,2016-3-31 22:20:00,100,100,65,65
4455,2016-3-31 22:30:00,100,100,65,65
4456,2016-3-31 22:40:00,100,100,65,65
4457,2016-3-31 22:50:00,100,100,80,80
4458,2016-3-31 23:00:00,100,100,80,80
4459,2016-3-31 23:10:00,100,100,80,80
4460,2016-3-31 23:20:00,100,100,80,80
4461,2016-3-31 23:30:00,100,100,80,80
4462,2016-3-31 23:40:00,100,100,80,80
4463,2016-3-31 23:50:00,100,100,80,80
