时间,UNIT3:LAF21CG101XQ01数值,UNIT3:LAF21CG101XQ01状态,UNIT3:LAF22CG101XQ01数值,UNIT3:LAF22CG101XQ01状态,UNIT3:LAF31CG101XQ01数值,UNIT3:LAF31CG101XQ01状态,UNIT3:LAF32CG101XQ01数值,UNIT3:LAF32CG101XQ01状态,UNIT3:LAF33CG101XQ01数值,UNIT3:LAF33CG101XQ01状态,UNIT3:LAF34CG101XQ01数值,UNIT3:LAF34CG101XQ01状态,
	2016-3-4 20:02:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:03:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:04:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:05:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:06:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:07:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:08:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 20:09:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:10:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:11:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:12:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:13:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:14:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:15:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:16:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:17:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:18:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:19:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:20:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:21:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:22:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:23:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:24:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:25:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:26:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:27:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 20:28:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:29:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:30:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:31:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:32:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:33:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:34:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:35:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:36:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:37:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:38:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:39:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:40:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:41:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:42:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:43:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:44:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:45:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:46:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:47:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:48:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:49:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:50:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:51:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:52:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:53:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:54:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.08303,	0x0000,
	2016-3-4 20:55:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:56:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 20:57:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:58:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 20:59:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:00:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:01:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:02:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:03:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:04:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:05:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:06:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:07:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:08:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:09:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:10:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:11:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:12:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:13:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:14:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:15:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:16:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:17:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:18:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:19:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:20:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:21:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:22:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:23:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:24:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:25:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:26:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:27:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:28:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:29:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:30:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:31:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:32:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:33:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:34:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:35:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:36:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:37:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:38:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:39:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:40:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:41:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:42:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:43:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:44:00,	0.274726,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:45:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:46:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:47:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:48:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:49:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:50:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:51:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:52:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:53:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:54:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:55:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:56:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 21:57:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:58:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 21:59:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:00:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:01:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:02:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:03:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:04:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:05:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:06:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:07:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:08:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:09:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:10:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:11:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:12:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.31258,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:13:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:14:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:15:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:16:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:17:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.31258,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:18:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:19:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:20:00,	0.152625,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:21:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:22:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:23:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:24:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:25:00,	0.213675,	0x0000,	0.518926,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:26:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:27:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:28:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:29:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:30:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:31:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:32:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:33:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:34:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.31258,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:35:00,	0.152625,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.20513,	0x0000,
	2016-3-4 22:36:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:37:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:38:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
	2016-3-4 22:39:00,	0.213675,	0x0000,	0.457875,	0x0000,	1.37363,	0x0000,	1.37363,	0x0000,	0.702076,	0x0000,	3.26618,	0x0000,
