date,MWValue,MWState,SELMWValue,SELMWState
2016-2-25 22:10:00,837.26, 0x0000, 837.26, 0x0000,
2016-2-25 22:15:00,826.125,0x0000, 826.125,0x0000,
2016-2-25 22:20:00,824.412,0x0000, 824.412,0x0000,
2016-2-25 22:25:00,807.282,0x0000, 807.282,0x0000,
2016-2-25 22:30:00,806.425,0x0000, 806.425,0x0000,
2016-2-25 22:35:00,798.716,0x0000, 798.716,0x0000,
2016-2-25 22:40:00,792.721,0x0000, 792.721,0x0000,
2016-2-25 22:45:00,783.299,0x0000, 783.299,0x0000,
2016-2-25 22:50:00,777.303,0x0000, 777.303,0x0000,
2016-2-25 22:55:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-25 23:00:00,761.029,0x0000, 761.029,0x0000,
2016-2-25 23:05:00,745.611,0x0000, 745.611,0x0000,
2016-2-25 23:10:00,753.32, 0x0000, 753.32, 0x0000,
2016-2-25 23:15:00,750.751,0x0000, 750.751,0x0000,
2016-2-25 23:20:00,735.333,0x0000, 735.333,0x0000,
2016-2-25 23:25:00,722.485,0x0000, 722.485,0x0000,
2016-2-25 23:30:00,715.633,0x0000, 715.633,0x0000,
2016-2-25 23:35:00,710.494,0x0000, 710.494,0x0000,
2016-2-25 23:40:00,708.781,0x0000, 708.781,0x0000,
2016-2-25 23:45:00,718.202,0x0000, 718.202,0x0000,
2016-2-25 23:50:00,716.489,0x0000, 716.489,0x0000,
2016-2-25 23:55:00,717.346,0x0000, 717.346,0x0000,
2016-2-26 00:00:00,717.346,0x0000, 717.346,0x0000,
2016-2-26 00:05:00,726.768,0x0000, 726.768,0x0000,
2016-2-26 00:10:00,751.607,0x0000, 751.607,0x0000,
2016-2-26 00:15:00,750.751,0x0000, 750.751,0x0000,
2016-2-26 00:20:00,753.32, 0x0000, 753.32, 0x0000,
2016-2-26 00:25:00,773.877,0x0000, 773.877,0x0000,
2016-2-26 00:30:00,779.873,0x0000, 779.873,0x0000,
2016-2-26 00:35:00,777.303,0x0000, 777.303,0x0000,
2016-2-26 00:40:00,785.012,0x0000, 785.012,0x0000,
2016-2-26 00:45:00,785.868,0x0000, 785.868,0x0000,
2016-2-26 00:50:00,784.155,0x0000, 784.155,0x0000,
2016-2-26 00:55:00,790.151,0x0000, 790.151,0x0000,
2016-2-26 01:00:00,784.155,0x0000, 784.155,0x0000,
2016-2-26 01:05:00,773.877,0x0000, 773.877,0x0000,
2016-2-26 01:10:00,794.434,0x0000, 794.434,0x0000,
2016-2-26 01:15:00,773.877,0x0000, 773.877,0x0000,
2016-2-26 01:20:00,779.016,0x0000, 779.016,0x0000,
2016-2-26 01:25:00,779.873,0x0000, 779.873,0x0000,
2016-2-26 01:30:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 01:35:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 01:40:00,763.599,0x0000, 763.599,0x0000,
2016-2-26 01:45:00,760.172,0x0000, 760.172,0x0000,
2016-2-26 01:50:00,763.599,0x0000, 763.599,0x0000,
2016-2-26 01:55:00,759.316,0x0000, 759.316,0x0000,
2016-2-26 02:00:00,763.599,0x0000, 763.599,0x0000,
2016-2-26 02:05:00,764.455,0x0000, 764.455,0x0000,
2016-2-26 02:10:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-26 02:15:00,751.607,0x0000, 751.607,0x0000,
2016-2-26 02:20:00,736.19, 0x0000, 736.19, 0x0000,
2016-2-26 02:25:00,742.185,0x0000, 742.185,0x0000,
2016-2-26 02:30:00,746.468,0x0000, 746.468,0x0000,
2016-2-26 02:35:00,734.477,0x0000, 734.477,0x0000,
2016-2-26 02:40:00,746.468,0x0000, 746.468,0x0000,
2016-2-26 02:45:00,738.759,0x0000, 738.759,0x0000,
2016-2-26 02:50:00,751.607,0x0000, 751.607,0x0000,
2016-2-26 02:55:00,740.472,0x0000, 740.472,0x0000,
2016-2-26 03:00:00,725.055,0x0000, 725.055,0x0000,
2016-2-26 03:05:00,730.194,0x0000, 730.194,0x0000,
2016-2-26 03:10:00,728.481,0x0000, 728.481,0x0000,
2016-2-26 03:15:00,721.628,0x0000, 721.628,0x0000,
2016-2-26 03:20:00,713.063,0x0000, 713.063,0x0000,
2016-2-26 03:25:00,704.498,0x0000, 704.498,0x0000,
2016-2-26 03:30:00,704.498,0x0000, 704.498,0x0000,
2016-2-26 03:35:00,711.35, 0x0000, 711.35, 0x0000,
2016-2-26 03:40:00,712.207,0x0000, 712.207,0x0000,
2016-2-26 03:45:00,707.067,0x0000, 707.067,0x0000,
2016-2-26 03:50:00,711.35, 0x0000, 711.35, 0x0000,
2016-2-26 03:55:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-26 04:00:00,697.646,0x0000, 697.646,0x0000,
2016-2-26 04:05:00,704.498,0x0000, 704.498,0x0000,
2016-2-26 04:10:00,705.354,0x0000, 705.354,0x0000,
2016-2-26 04:15:00,704.498,0x0000, 704.498,0x0000,
2016-2-26 04:20:00,704.498,0x0000, 704.498,0x0000,
2016-2-26 04:25:00,707.067,0x0000, 707.067,0x0000,
2016-2-26 04:30:00,706.211,0x0000, 706.211,0x0000,
2016-2-26 04:35:00,705.354,0x0000, 705.354,0x0000,
2016-2-26 04:40:00,707.924,0x0000, 707.924,0x0000,
2016-2-26 04:45:00,699.359,0x0000, 699.359,0x0000,
2016-2-26 04:50:00,701.928,0x0000, 701.928,0x0000,
2016-2-26 04:55:00,712.207,0x0000, 712.207,0x0000,
2016-2-26 05:00:00,713.063,0x0000, 713.063,0x0000,
2016-2-26 05:05:00,716.489,0x0000, 716.489,0x0000,
2016-2-26 05:10:00,730.194,0x0000, 730.194,0x0000,
2016-2-26 05:15:00,727.624,0x0000, 727.624,0x0000,
2016-2-26 05:20:00,727.624,0x0000, 727.624,0x0000,
2016-2-26 05:25:00,736.19, 0x0000, 736.19, 0x0000,
2016-2-26 05:30:00,742.185,0x0000, 742.185,0x0000,
2016-2-26 05:35:00,743.042,0x0000, 743.042,0x0000,
2016-2-26 05:40:00,762.742,0x0000, 762.742,0x0000,
2016-2-26 05:45:00,766.168,0x0000, 766.168,0x0000,
2016-2-26 05:50:00,757.603,0x0000, 757.603,0x0000,
2016-2-26 05:55:00,770.451,0x0000, 770.451,0x0000,
2016-2-26 06:00:00,782.442,0x0000, 782.442,0x0000,
2016-2-26 06:05:00,786.725,0x0000, 786.725,0x0000,
2016-2-26 06:10:00,802.999,0x0000, 802.999,0x0000,
2016-2-26 06:15:00,806.425,0x0000, 806.425,0x0000,
2016-2-26 06:20:00,810.708,0x0000, 810.708,0x0000,
2016-2-26 06:25:00,815.847,0x0000, 815.847,0x0000,
2016-2-26 06:30:00,826.125,0x0000, 826.125,0x0000,
2016-2-26 06:35:00,826.982,0x0000, 826.982,0x0000,
2016-2-26 06:40:00,843.256,0x0000, 843.256,0x0000,
2016-2-26 06:45:00,841.543,0x0000, 841.543,0x0000,
2016-2-26 06:50:00,853.534,0x0000, 853.534,0x0000,
2016-2-26 06:55:00,849.252,0x0000, 849.252,0x0000,
2016-2-26 07:00:00,845.826,0x0000, 845.826,0x0000,
2016-2-26 07:05:00,851.821,0x0000, 851.821,0x0000,
2016-2-26 07:10:00,851.821,0x0000, 851.821,0x0000,
2016-2-26 07:15:00,848.395,0x0000, 848.395,0x0000,
2016-2-26 07:20:00,859.53, 0x0000, 859.53, 0x0000,
2016-2-26 07:25:00,856.104,0x0000, 856.104,0x0000,
2016-2-26 07:30:00,855.247,0x0000, 855.247,0x0000,
2016-2-26 07:35:00,865.526,0x0000, 865.526,0x0000,
2016-2-26 07:40:00,868.952,0x0000, 868.952,0x0000,
2016-2-26 07:45:00,880.944,0x0000, 880.944,0x0000,
2016-2-26 07:50:00,862.956,0x0000, 863.813,0x0000,
2016-2-26 07:55:00,830.408,0x0000, 830.408,0x0000,
2016-2-26 08:00:00,812.421,0x0000, 812.421,0x0000,
2016-2-26 08:05:00,808.995,0x0000, 808.995,0x0000,
2016-2-26 08:10:00,796.147,0x0000, 796.147,0x0000,
2016-2-26 08:15:00,801.286,0x0000, 801.286,0x0000,
2016-2-26 08:20:00,816.704,0x0000, 816.704,0x0000,
2016-2-26 08:25:00,805.569,0x0000, 805.569,0x0000,
2016-2-26 08:30:00,824.412,0x0000, 824.412,0x0000,
2016-2-26 08:35:00,826.125,0x0000, 826.125,0x0000,
2016-2-26 08:40:00,840.687,0x0000, 840.687,0x0000,
2016-2-26 08:45:00,838.117,0x0000, 838.117,0x0000,
2016-2-26 08:50:00,835.547,0x0000, 835.547,0x0000,
2016-2-26 08:55:00,831.265,0x0000, 831.265,0x0000,
2016-2-26 09:00:00,838.117,0x0000, 838.117,0x0000,
2016-2-26 09:05:00,848.395,0x0000, 848.395,0x0000,
2016-2-26 09:10:00,828.695,0x0000, 828.695,0x0000,
2016-2-26 09:15:00,826.982,0x0000, 826.982,0x0000,
2016-2-26 09:20:00,835.547,0x0000, 835.547,0x0000,
2016-2-26 09:25:00,832.978,0x0000, 832.978,0x0000,
2016-2-26 09:30:00,864.669,0x0000, 864.669,0x0000,
2016-2-26 09:35:00,875.804,0x0000, 875.804,0x0000,
2016-2-26 09:40:00,875.804,0x0000, 875.804,0x0000,
2016-2-26 09:45:00,901.5,  0x0000, 901.5,  0x0008,
2016-2-26 09:50:00,919.487,0x0000, 919.487,0x0008,
2016-2-26 09:55:00,922.057,0x0000, 922.057,0x0008,
2016-2-26 10:00:00,938.331,0x0000, 938.331,0x0008,
2016-2-26 10:05:00,940.044,0x0000, 940.044,0x0008,
2016-2-26 10:10:00,940.901,0x0000, 940.901,0x0008,
2016-2-26 10:15:00,942.614,0x0000, 942.614,0x0008,
2016-2-26 10:20:00,950.323,0x0000, 950.323,0x0008,
2016-2-26 10:25:00,946.04, 0x0000, 946.04, 0x0008,
2016-2-26 10:30:00,937.475,0x0000, 937.475,0x0008,
2016-2-26 10:35:00,940.901,0x0000, 940.901,0x0008,
2016-2-26 10:40:00,938.331,0x0000, 938.331,0x0008,
2016-2-26 10:45:00,932.335,0x0000, 932.335,0x0008,
2016-2-26 10:50:00,934.905,0x0000, 934.905,0x0008,
2016-2-26 10:55:00,935.762,0x0000, 935.762,0x0008,
2016-2-26 11:00:00,928.053,0x0000, 928.053,0x0008,
2016-2-26 11:05:00,907.496,0x0000, 907.496,0x0008,
2016-2-26 11:10:00,892.078,0x0000, 892.078,0x0000,
2016-2-26 11:15:00,868.952,0x0000, 868.952,0x0000,
2016-2-26 11:20:00,849.252,0x0000, 849.252,0x0000,
2016-2-26 11:25:00,825.269,0x0000, 825.269,0x0000,
2016-2-26 11:30:00,789.295,0x0000, 789.295,0x0000,
2016-2-26 11:35:00,757.603,0x0000, 757.603,0x0000,
2016-2-26 11:40:00,730.194,0x0000, 730.194,0x0000,
2016-2-26 11:45:00,711.35, 0x0000, 711.35, 0x0000,
2016-2-26 11:50:00,719.059,0x0000, 719.059,0x0000,
2016-2-26 11:55:00,734.477,0x0000, 734.477,0x0000,
2016-2-26 12:00:00,731.05, 0x0000, 731.05, 0x0000,
2016-2-26 12:05:00,730.194,0x0000, 730.194,0x0000,
2016-2-26 12:10:00,753.32, 0x0000, 753.32, 0x0000,
2016-2-26 12:15:00,754.177,0x0000, 754.177,0x0000,
2016-2-26 12:20:00,761.029,0x0000, 761.029,0x0000,
2016-2-26 12:25:00,765.312,0x0000, 765.312,0x0000,
2016-2-26 12:30:00,770.451,0x0000, 770.451,0x0000,
2016-2-26 12:35:00,772.164,0x0000, 772.164,0x0000,
2016-2-26 12:40:00,776.447,0x0000, 776.447,0x0000,
2016-2-26 12:45:00,779.873,0x0000, 779.873,0x0000,
2016-2-26 12:50:00,784.155,0x0000, 784.155,0x0000,
2016-2-26 12:55:00,789.295,0x0000, 789.295,0x0000,
2016-2-26 13:00:00,796.147,0x0000, 796.147,0x0000,
2016-2-26 13:05:00,797.003,0x0000, 797.003,0x0000,
2016-2-26 13:10:00,802.143,0x0000, 802.143,0x0000,
2016-2-26 13:15:00,791.864,0x0000, 791.864,0x0000,
2016-2-26 13:20:00,791.008,0x0000, 791.008,0x0000,
2016-2-26 13:25:00,789.295,0x0000, 789.295,0x0000,
2016-2-26 13:30:00,786.725,0x0000, 786.725,0x0000,
2016-2-26 13:35:00,786.725,0x0000, 786.725,0x0000,
2016-2-26 13:40:00,789.295,0x0000, 789.295,0x0000,
2016-2-26 13:45:00,786.725,0x0000, 786.725,0x0000,
2016-2-26 13:50:00,780.729,0x0000, 780.729,0x0000,
2016-2-26 13:55:00,776.447,0x0000, 776.447,0x0000,
2016-2-26 14:00:00,766.168,0x0000, 766.168,0x0000,
2016-2-26 14:05:00,785.868,0x0000, 785.868,0x0000,
2016-2-26 14:10:00,788.438,0x0000, 788.438,0x0000,
2016-2-26 14:15:00,774.734,0x0000, 774.734,0x0000,
2016-2-26 14:20:00,771.307,0x0000, 771.307,0x0000,
2016-2-26 14:25:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 14:30:00,774.734,0x0000, 774.734,0x0000,
2016-2-26 14:35:00,777.303,0x0000, 777.303,0x0000,
2016-2-26 14:40:00,764.455,0x0000, 764.455,0x0000,
2016-2-26 14:45:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-26 14:50:00,772.164,0x0000, 772.164,0x0000,
2016-2-26 14:55:00,767.025,0x0000, 767.025,0x0000,
2016-2-26 15:00:00,772.164,0x0000, 772.164,0x0000,
2016-2-26 15:05:00,777.303,0x0000, 777.303,0x0000,
2016-2-26 15:10:00,767.881,0x0000, 767.881,0x0000,
2016-2-26 15:15:00,771.307,0x0000, 771.307,0x0000,
2016-2-26 15:20:00,782.442,0x0000, 782.442,0x0000,
2016-2-26 15:25:00,791.864,0x0000, 791.864,0x0000,
2016-2-26 15:30:00,785.012,0x0000, 785.012,0x0000,
2016-2-26 15:35:00,743.042,0x0000, 743.042,0x0000,
2016-2-26 15:40:00,741.329,0x0000, 741.329,0x0000,
2016-2-26 15:45:00,743.898,0x0000, 743.898,0x0000,
2016-2-26 15:50:00,743.042,0x0000, 743.898,0x0000,
2016-2-26 15:55:00,742.185,0x0000, 742.185,0x0000,
2016-2-26 16:00:00,743.898,0x0000, 743.898,0x0000,
2016-2-26 16:05:00,751.607,0x0000, 751.607,0x0000,
2016-2-26 16:10:00,761.029,0x0000, 761.029,0x0000,
2016-2-26 16:15:00,771.307,0x0000, 771.307,0x0000,
2016-2-26 16:20:00,779.873,0x0000, 779.873,0x0000,
2016-2-26 16:25:00,806.425,0x0000, 806.425,0x0000,
2016-2-26 16:30:00,797.86, 0x0000, 797.86, 0x0000,
2016-2-26 16:35:00,812.421,0x0000, 812.421,0x0000,
2016-2-26 16:40:00,805.569,0x0000, 805.569,0x0000,
2016-2-26 16:45:00,810.708,0x0000, 810.708,0x0000,
2016-2-26 16:50:00,806.425,0x0000, 806.425,0x0000,
2016-2-26 16:55:00,806.425,0x0000, 806.425,0x0000,
2016-2-26 17:00:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 17:05:00,785.012,0x0000, 785.012,0x0000,
2016-2-26 17:10:00,764.455,0x0000, 764.455,0x0000,
2016-2-26 17:15:00,769.594,0x0000, 769.594,0x0000,
2016-2-26 17:20:00,766.168,0x0000, 766.168,0x0000,
2016-2-26 17:25:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-26 17:30:00,757.603,0x0000, 757.603,0x0000,
2016-2-26 17:35:00,754.177,0x0000, 754.177,0x0000,
2016-2-26 17:40:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-26 17:45:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-26 17:50:00,763.599,0x0000, 763.599,0x0000,
2016-2-26 17:55:00,766.168,0x0000, 766.168,0x0000,
2016-2-26 18:00:00,768.738,0x0000, 768.738,0x0000,
2016-2-26 18:05:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 18:10:00,771.307,0x0000, 771.307,0x0000,
2016-2-26 18:15:00,786.725,0x0000, 786.725,0x0000,
2016-2-26 18:20:00,787.581,0x0000, 787.581,0x0000,
2016-2-26 18:25:00,791.008,0x0000, 791.008,0x0000,
2016-2-26 18:30:00,791.008,0x0000, 791.008,0x0000,
2016-2-26 18:35:00,791.864,0x0000, 791.864,0x0000,
2016-2-26 18:40:00,796.147,0x0000, 796.147,0x0000,
2016-2-26 18:45:00,793.577,0x0000, 793.577,0x0000,
2016-2-26 18:50:00,786.725,0x0000, 786.725,0x0000,
2016-2-26 18:55:00,785.012,0x0000, 785.012,0x0000,
2016-2-26 19:00:00,785.012,0x0000, 785.012,0x0000,
2016-2-26 19:05:00,777.303,0x0000, 777.303,0x0000,
2016-2-26 19:10:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 19:15:00,779.016,0x0000, 779.016,0x0000,
2016-2-26 19:20:00,777.303,0x0000, 777.303,0x0000,
2016-2-26 19:25:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 19:30:00,784.155,0x0000, 784.155,0x0000,
2016-2-26 19:35:00,783.299,0x0000, 783.299,0x0000,
2016-2-26 19:40:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-26 19:45:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 19:50:00,785.012,0x0000, 785.012,0x0000,
2016-2-26 19:55:00,789.295,0x0000, 789.295,0x0000,
2016-2-26 20:00:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-26 20:05:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-26 20:10:00,769.594,0x0000, 769.594,0x0000,
2016-2-26 20:15:00,769.594,0x0000, 769.594,0x0000,
2016-2-26 20:20:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-26 20:25:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-26 20:30:00,771.307,0x0000, 771.307,0x0000,
2016-2-26 20:35:00,770.451,0x0000, 770.451,0x0000,
2016-2-26 20:40:00,768.738,0x0000, 768.738,0x0000,
2016-2-26 20:45:00,762.742,0x0000, 762.742,0x0000,
2016-2-26 20:50:00,766.168,0x0000, 766.168,0x0000,
2016-2-26 20:55:00,756.746,0x0000, 756.746,0x0000,
2016-2-26 21:00:00,761.885,0x0000, 761.885,0x0000,
2016-2-26 21:05:00,776.447,0x0000, 776.447,0x0000,
2016-2-26 21:10:00,787.581,0x0000, 787.581,0x0000,
2016-2-26 21:15:00,797.86, 0x0000, 797.86, 0x0000,
2016-2-26 21:20:00,807.282,0x0000, 807.282,0x0000,
2016-2-26 21:25:00,819.273,0x0000, 819.273,0x0000,
2016-2-26 21:30:00,819.273,0x0000, 819.273,0x0000,
2016-2-26 21:35:00,823.556,0x0000, 823.556,0x0000,
2016-2-26 21:40:00,827.839,0x0000, 827.839,0x0000,
2016-2-26 21:45:00,837.26, 0x0000, 837.26, 0x0000,
2016-2-26 21:50:00,861.243,0x0000, 861.243,0x0000,
2016-2-26 21:55:00,856.961,0x0000, 856.961,0x0000,
2016-2-26 22:00:00,838.973,0x0000, 838.973,0x0000,
2016-2-26 22:05:00,838.117,0x0000, 838.117,0x0000,
2016-2-26 22:10:00,833.834,0x0000, 833.834,0x0000,
2016-2-26 22:15:00,835.547,0x0000, 835.547,0x0000,
2016-2-26 22:20:00,832.978,0x0000, 832.978,0x0000,
2016-2-26 22:25:00,821.843,0x0000, 821.843,0x0000,
2016-2-26 22:30:00,813.278,0x0000, 813.278,0x0000,
2016-2-26 22:35:00,791.008,0x0000, 791.008,0x0000,
2016-2-26 22:40:00,787.581,0x0000, 787.581,0x0000,
2016-2-26 22:45:00,784.155,0x0000, 784.155,0x0000,
2016-2-26 22:50:00,781.586,0x0000, 781.586,0x0000,
2016-2-26 22:55:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-26 23:00:00,798.716,0x0000, 798.716,0x0000,
2016-2-26 23:05:00,807.282,0x0000, 807.282,0x0000,
2016-2-26 23:10:00,812.421,0x0000, 812.421,0x0000,
2016-2-26 23:15:00,801.286,0x0000, 801.286,0x0000,
2016-2-26 23:20:00,820.13, 0x0000, 820.13, 0x0000,
2016-2-26 23:25:00,833.834,0x0000, 833.834,0x0000,
2016-2-26 23:30:00,856.104,0x0000, 856.104,0x0000,
2016-2-26 23:35:00,868.096,0x0000, 868.096,0x0000,
2016-2-26 23:40:00,895.505,0x0000, 895.505,0x0000,
2016-2-26 23:45:00,898.074,0x0000, 898.074,0x0000,
2016-2-26 23:50:00,899.787,0x0000, 899.787,0x0000,
2016-2-26 23:55:00,895.505,0x0000, 895.505,0x0000,
2016-2-27 00:00:00,890.365,0x0000, 890.365,0x0000,
2016-2-27 00:05:00,909.209,0x0000, 909.209,0x0008,
2016-2-27 00:10:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-27 00:15:00,912.635,0x0000, 912.635,0x0008,
2016-2-27 00:20:00,911.779,0x0000, 911.779,0x0008,
2016-2-27 00:25:00,913.492,0x0000, 913.492,0x0008,
2016-2-27 00:30:00,910.922,0x0000, 910.922,0x0008,
2016-2-27 00:35:00,911.779,0x0000, 911.779,0x0008,
2016-2-27 00:40:00,924.627,0x0000, 924.627,0x0008,
2016-2-27 00:45:00,911.779,0x0000, 911.779,0x0008,
2016-2-27 00:50:00,912.635,0x0000, 912.635,0x0008,
2016-2-27 00:55:00,919.487,0x0000, 919.487,0x0008,
2016-2-27 01:00:00,914.348,0x0000, 914.348,0x0008,
2016-2-27 01:05:00,913.492,0x0000, 913.492,0x0008,
2016-2-27 01:10:00,913.492,0x0000, 913.492,0x0008,
2016-2-27 01:15:00,914.348,0x0000, 914.348,0x0008,
2016-2-27 01:20:00,912.635,0x0000, 912.635,0x0008,
2016-2-27 01:25:00,908.353,0x0000, 908.353,0x0008,
2016-2-27 01:30:00,907.496,0x0000, 907.496,0x0008,
2016-2-27 01:35:00,905.783,0x0000, 905.783,0x0008,
2016-2-27 01:40:00,905.783,0x0000, 905.783,0x0008,
2016-2-27 01:45:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-27 01:50:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-27 01:55:00,903.213,0x0000, 903.213,0x0008,
2016-2-27 02:00:00,897.218,0x0000, 897.218,0x0000,
2016-2-27 02:05:00,898.931,0x0000, 898.931,0x0000,
2016-2-27 02:10:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-27 02:15:00,900.644,0x0000, 900.644,0x0008,
2016-2-27 02:20:00,895.505,0x0000, 895.505,0x0000,
2016-2-27 02:25:00,894.648,0x0000, 894.648,0x0000,
2016-2-27 02:30:00,887.796,0x0000, 887.796,0x0000,
2016-2-27 02:35:00,891.222,0x0000, 891.222,0x0000,
2016-2-27 02:40:00,892.935,0x0000, 892.935,0x0000,
2016-2-27 02:45:00,888.652,0x0000, 888.652,0x0000,
2016-2-27 02:50:00,893.792,0x0000, 893.792,0x0000,
2016-2-27 02:55:00,886.083,0x0000, 886.083,0x0000,
2016-2-27 03:00:00,883.513,0x0000, 883.513,0x0000,
2016-2-27 03:05:00,887.796,0x0000, 887.796,0x0000,
2016-2-27 03:10:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-27 03:15:00,880.087,0x0000, 880.087,0x0000,
2016-2-27 03:20:00,878.374,0x0000, 878.374,0x0000,
2016-2-27 03:25:00,878.374,0x0000, 878.374,0x0000,
2016-2-27 03:30:00,880.087,0x0000, 880.087,0x0000,
2016-2-27 03:35:00,878.374,0x0000, 878.374,0x0000,
2016-2-27 03:40:00,883.513,0x0000, 883.513,0x0000,
2016-2-27 03:45:00,880.944,0x0000, 880.944,0x0000,
2016-2-27 03:50:00,880.944,0x0000, 880.944,0x0000,
2016-2-27 03:55:00,871.522,0x0000, 871.522,0x0000,
2016-2-27 04:00:00,880.087,0x0000, 880.087,0x0000,
2016-2-27 04:05:00,875.804,0x0000, 875.804,0x0000,
2016-2-27 04:10:00,871.522,0x0000, 871.522,0x0000,
2016-2-27 04:15:00,884.37, 0x0000, 884.37, 0x0000,
2016-2-27 04:20:00,865.526,0x0000, 865.526,0x0000,
2016-2-27 04:25:00,878.374,0x0000, 878.374,0x0000,
2016-2-27 04:30:00,876.661,0x0000, 876.661,0x0000,
2016-2-27 04:35:00,868.096,0x0000, 868.096,0x0000,
2016-2-27 04:40:00,868.096,0x0000, 868.096,0x0000,
2016-2-27 04:45:00,880.087,0x0000, 880.087,0x0000,
2016-2-27 04:50:00,877.517,0x0000, 877.517,0x0000,
2016-2-27 04:55:00,872.378,0x0000, 872.378,0x0000,
2016-2-27 05:00:00,863.813,0x0000, 863.813,0x0000,
2016-2-27 05:05:00,872.378,0x0000, 872.378,0x0000,
2016-2-27 05:10:00,876.661,0x0000, 876.661,0x0000,
2016-2-27 05:15:00,880.087,0x0000, 880.087,0x0000,
2016-2-27 05:20:00,880.087,0x0000, 880.087,0x0000,
2016-2-27 05:25:00,879.23, 0x0000, 879.23, 0x0000,
2016-2-27 05:30:00,877.517,0x0000, 877.517,0x0000,
2016-2-27 05:35:00,879.23, 0x0000, 879.23, 0x0000,
2016-2-27 05:40:00,889.509,0x0000, 889.509,0x0000,
2016-2-27 05:45:00,892.078,0x0000, 892.078,0x0000,
2016-2-27 05:50:00,889.509,0x0000, 889.509,0x0000,
2016-2-27 05:55:00,875.804,0x0000, 875.804,0x0000,
2016-2-27 06:00:00,886.939,0x0000, 886.939,0x0000,
2016-2-27 06:05:00,901.5,  0x0000, 901.5,  0x0008,
2016-2-27 06:10:00,887.796,0x0000, 887.796,0x0000,
2016-2-27 06:15:00,898.074,0x0000, 898.074,0x0000,
2016-2-27 06:20:00,900.644,0x0000, 900.644,0x0008,
2016-2-27 06:25:00,903.213,0x0000, 903.213,0x0008,
2016-2-27 06:30:00,898.074,0x0000, 898.074,0x0000,
2016-2-27 06:35:00,909.209,0x0000, 909.209,0x0008,
2016-2-27 06:40:00,911.779,0x0000, 911.779,0x0008,
2016-2-27 06:45:00,922.057,0x0000, 922.057,0x0008,
2016-2-27 06:50:00,919.487,0x0000, 919.487,0x0008,
2016-2-27 06:55:00,914.348,0x0000, 914.348,0x0008,
2016-2-27 07:00:00,919.487,0x0000, 919.487,0x0008,
2016-2-27 07:05:00,928.053,0x0000, 928.053,0x0008,
2016-2-27 07:10:00,924.627,0x0000, 924.627,0x0008,
2016-2-27 07:15:00,926.34, 0x0000, 926.34, 0x0008,
2016-2-27 07:20:00,940.901,0x0000, 940.901,0x0008,
2016-2-27 07:25:00,937.475,0x0000, 937.475,0x0008,
2016-2-27 07:30:00,942.614,0x0000, 942.614,0x0008,
2016-2-27 07:35:00,947.753,0x0000, 947.753,0x0008,
2016-2-27 07:40:00,950.323,0x0000, 950.323,0x0008,
2016-2-27 07:45:00,950.323,0x0000, 950.323,0x0008,
2016-2-27 07:50:00,944.327,0x0000, 944.327,0x0008,
2016-2-27 07:55:00,939.188,0x0000, 939.188,0x0008,
2016-2-27 08:00:00,920.344,0x0000, 920.344,0x0008,
2016-2-27 08:05:00,904.07, 0x0000, 904.07, 0x0008,
2016-2-27 08:10:00,906.64, 0x0000, 906.64, 0x0008,
2016-2-27 08:15:00,883.513,0x0000, 883.513,0x0000,
2016-2-27 08:20:00,863.813,0x0000, 863.813,0x0000,
2016-2-27 08:25:00,825.269,0x0000, 825.269,0x0000,
2016-2-27 08:30:00,789.295,0x0000, 789.295,0x0000,
2016-2-27 08:35:00,777.303,0x0000, 777.303,0x0000,
2016-2-27 08:40:00,792.721,0x0000, 792.721,0x0000,
2016-2-27 08:45:00,779.873,0x0000, 779.873,0x0000,
2016-2-27 08:50:00,779.016,0x0000, 779.016,0x0000,
2016-2-27 08:55:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-27 09:00:00,756.746,0x0000, 756.746,0x0000,
2016-2-27 09:05:00,777.303,0x0000, 777.303,0x0000,
